u,g,r,i,z,redshift
19.87481,18.20314,17.24821,16.76611,16.40186,0.11676077
19.03685,17.59018,16.95156,16.56274,16.30712,0.0897914
20.7271,18.65789,17.4741,16.97319,16.60389,0.17254019
19.19935,17.38892,16.50731,16.04995,15.68961,0.0720032
19.68714,18.34048,17.79804,17.50669,17.3366,0.07078867
19.48185,17.66551,16.69714,16.21823,15.83422,0.105871856
19.22975,18.02465,17.35948,16.91945,16.70158,0.12888578
20.65709,18.625,17.45099,16.94141,16.56907,0.16123897
17.96737,15.83182,14.98689,14.56264,14.22018,0.058580924
18.44969,16.87464,16.12423,15.73044,15.41727,0.060275197
18.04083,16.21122,15.78069,15.56069,15.82408,0.04429954
20.87888,18.80393,17.33051,16.78588,16.42477,0.23955508
19.51013,18.09078,17.59542,17.26406,17.07154,0.079901226
20.22981,17.95291,16.90498,16.44369,16.07659,0.12631398
18.07617,16.64468,16.00461,15.65775,15.39323,0.04757585
16.70108,14.85028,14.01972,13.61241,13.32484,0.030074928
20.32979,18.80134,17.5022,17.0053,16.63494,0.18140343
19.3158,17.97521,17.32936,16.96384,16.73115,0.095651194
19.72454,17.90531,16.81263,16.2884,15.88692,0.12050388
20.58355,18.77026,17.61682,17.13202,16.80073,0.1719615
17.88774,15.93465,15.03995,14.61251,14.25415,0.050754037
18.73651,17.43875,16.74347,16.34243,16.08207,0.08794523
20.28197,18.64642,17.52129,17.04023,16.70187,0.16708015
20.52181,18.46801,17.13408,16.61598,16.22076,0.19581401
19.42077,18.34901,17.53496,17.11316,16.74622,0.18637887
19.90523,17.88748,16.87123,16.35334,15.91713,0.11403036
19.77465,17.86893,16.79619,16.29013,15.9223,0.1154713
20.84377,18.64058,17.45188,16.92982,16.53627,0.16700846
18.98783,17.00152,16.0349,15.60229,15.22368,0.094414644
20.93759,18.53242,17.45309,16.95451,16.53755,0.13729277
19.31382,18.15403,17.68277,17.37687,17.33251,0.073549435
20.0267,18.67031,17.5156,17.01795,16.58894,0.1988522
20.48042,18.60571,17.70037,17.30321,16.97684,0.101702206
18.79975,17.40008,16.66215,16.26756,15.9661,0.08215005
19.74457,18.21981,17.1776,16.74482,16.43838,0.148621
19.82028,18.41855,17.81652,17.45921,17.27377,0.08233866
20.18323,18.38585,17.45556,16.97699,16.61601,0.114031725
17.80071,15.91115,14.98912,14.5538,14.21247,0.054305326
20.13789,18.7548,17.87606,17.42954,17.15673,0.14486746
19.43496,18.3022,17.72605,17.38184,17.18366,0.09406022
19.13218,17.98062,17.58358,17.31317,17.17845,0.060098432
19.75861,18.55071,17.69616,17.18941,16.86068,0.16787441
22.55444,19.36327,17.61273,16.94566,16.58367,0.30216965
20.49822,18.55445,17.50753,17.0788,16.76921,0.13480726
19.45502,17.43651,16.37787,15.8876,15.46838,0.11384264
21.5096,18.96748,17.84179,17.37504,17.00942,0.16048926
18.90209,17.28779,16.48466,16.03935,15.67174,0.0796725
20.64566,18.60443,17.48039,17.00482,16.60579,0.15268405
21.32395,19.02187,17.76929,17.28408,16.92328,0.18585628
20.66405,18.7773,17.55817,17.07462,16.7282,0.17534775
20.91705,18.78001,17.73078,17.31932,16.95192,0.13249177
20.11129,18.39668,17.60427,17.25373,17.00405,0.08532847
18.80079,17.19248,16.29045,15.81868,15.46995,0.07918969
20.1154,18.19069,17.14392,16.68966,16.3425,0.13215755
19.68931,17.93305,17.12589,16.7646,16.51579,0.06843107
19.30847,18.18655,17.71535,17.4348,17.27799,0.06809447
18.45357,16.9997,16.51336,16.25185,16.10483,0.044489298
20.29814,18.29674,17.05074,16.56737,16.2391,0.17318669
18.60928,17.53263,17.12918,16.89104,16.78321,0.057214428
18.60952,17.39935,16.83135,16.44375,16.26325,0.0832953
17.8991,16.307,15.67612,15.32706,15.08325,0.044517145
19.76869,17.96115,17.02246,16.61128,16.27763,0.09712924
19.13742,17.46198,16.5898,16.17198,15.77438,0.08402041
19.68106,18.56807,17.77291,17.3846,17.1483,0.15639226
19.2603,17.43202,16.59513,16.20099,15.89745,0.06664357
20.4831,18.84141,17.6753,17.2461,16.92458,0.16733867
18.88311,17.65798,17.12674,16.76953,16.5657,0.07542047
20.49592,18.5321,17.58647,17.21135,16.92221,0.11778801
20.58324,19.11491,18.09163,17.53716,17.10867,0.15077849
19.53003,18.23326,17.65505,17.27026,17.06657,0.100617476
19.70321,17.82263,16.97437,16.56579,16.21856,0.07823727
20.07243,18.50972,17.43243,16.96188,16.59171,0.14566375
20.39252,18.6392,17.74444,17.35911,17.08229,0.102656744
20.3816,18.53349,17.4552,17.03632,16.68482,0.13477002
20.39945,18.5038,17.38832,16.91593,16.54347,0.13811095
19.40581,18.27133,17.84452,17.57693,17.38877,0.07367436
20.49271,18.62416,17.34321,16.82547,16.49012,0.19403653
19.59433,18.25186,17.26493,16.76408,16.42233,0.15718228
16.30196,14.65788,13.90262,13.52309,13.18818,0.02508509
19.25021,18.20677,17.76499,17.38898,17.2608,0.08335702
19.99639,18.00283,17.04118,16.57856,16.22052,0.11208561
18.71243,16.84232,15.95458,15.56371,15.26455,0.061147183
19.76422,17.90031,16.92293,16.50162,16.13702,0.10678792
16.58418,15.72615,15.3467,15.17717,15.00531,0.03053053
17.83794,16.12212,15.32122,14.8985,14.59071,0.047481857
18.42043,16.94916,16.17485,15.75233,15.42955,0.06763289
17.95701,16.14845,15.31437,14.90377,14.61689,0.052568108
20.74964,18.68239,17.22004,16.65662,16.30671,0.23648758
19.4626,17.7511,16.90529,16.5205,16.24665,0.08703246
18.37388,17.31233,16.92088,16.67207,16.58185,0.04390575
19.86172,18.3296,17.36364,16.97247,16.69213,0.12724656
19.74936,18.57405,17.73847,17.33569,17.12611,0.16344841
19.57045,17.55938,16.49512,16.03475,15.68614,0.106889255
20.34781,18.71687,17.72619,17.2627,16.89331,0.1530738
21.32258,18.95772,17.62889,17.07542,16.71801,0.20663075
20.58594,18.68364,17.65592,17.12984,16.81654,0.13909587
20.86901,18.76187,17.54249,17.03853,16.71662,0.18008196
19.38766,17.58769,16.64208,16.25308,15.92683,0.08695157
18.70275,17.0288,16.1972,15.75776,15.35358,0.07056476
16.83071,15.69297,15.24967,15.03475,14.87257,0.0325481
20.63446,18.74775,17.71575,17.29214,16.94282,0.1383358
17.54119,16.01383,15.24924,14.85622,14.58633,0.043885022
20.87954,18.93643,17.71898,17.258,16.89213,0.17631158
19.31761,17.34094,16.30916,15.85874,15.51601,0.09909595
20.86233,18.80948,17.66176,17.20692,16.85825,0.15801463
20.87878,18.62711,17.38808,16.8833,16.54779,0.16825214
19.77577,17.95122,17.03696,16.65892,16.36924,0.082473524
20.82083,18.91771,17.54457,17.04349,16.68892,0.20387037
20.23186,18.2605,17.24779,16.80222,16.44678,0.11775959
21.26229,18.97193,17.59207,17.01662,16.6014,0.21053274
21.22096,18.93593,17.5795,17.09246,16.83279,0.21018957
17.48346,15.56878,14.6974,14.28163,13.96802,0.036782287
17.23482,16.0682,15.60997,15.38928,15.24082,0.03347407
20.74801,18.5682,17.26179,16.69294,16.1965,0.19779392
20.49606,18.63777,17.4877,16.95503,16.58619,0.16115789
18.98221,17.77976,17.28182,17.0312,16.82903,0.059868217
19.45522,18.04905,17.24664,16.81787,16.53152,0.110875614
18.94622,17.73,17.15776,16.80319,16.54945,0.08258378
20.04692,18.16231,17.18954,16.79704,16.42463,0.105887994
19.12214,18.0239,17.49623,17.15478,16.98389,0.087571815
19.24259,17.49026,16.70889,16.35734,16.07412,0.06651768
19.69296,18.4119,17.69971,17.31071,17.10202,0.13222018
18.888,17.08636,16.09289,15.65362,15.31631,0.08558386
18.01167,16.67914,16.13162,15.80369,15.58258,0.047247767
18.49132,16.88449,16.06837,15.62694,15.33123,0.061760157
21.10175,18.7434,17.48596,17.0023,16.63991,0.18935068
20.11633,18.48861,17.54795,17.13005,16.80331,0.11022395
19.45124,17.90625,16.99001,16.51166,16.193,0.1214776
18.51647,17.03474,16.35443,15.9761,15.77383,0.06565891
18.47269,16.57709,15.70846,15.32199,15.00412,0.059711035
19.58003,18.13186,17.34496,17.00168,16.72798,0.10732187
18.59037,16.74002,15.83182,15.34484,14.97595,0.06571973
16.04845,14.27251,13.5275,13.14793,12.82799,0.025395906
19.30383,17.87095,17.13939,16.76046,16.49253,0.10869452
19.20106,17.49956,16.62963,16.18783,15.85314,0.0872639
17.51733,16.11978,15.57801,15.29779,15.0546,0.040574506
18.845,17.27124,16.51979,16.08013,15.78516,0.08101778
19.60582,17.81311,16.88027,16.45167,16.13685,0.10048353
20.20091,18.73127,17.83483,17.40713,17.23682,0.119447
16.51004,14.83627,14.10633,13.75979,13.5086,0.02524894
20.50273,18.81171,17.81645,17.2987,16.93217,0.15435314
20.69911,18.6764,17.65648,17.2414,16.95829,0.13552065
21.14845,18.61803,17.21329,16.66711,16.3311,0.1959802
20.63787,18.96757,18.01027,17.61471,17.26308,0.1425545
18.06714,16.5573,15.78048,15.3643,15.04956,0.052951235
18.92579,16.96712,16.01218,15.56892,15.25896,0.08660855
19.29196,17.60029,16.78208,16.38439,16.1062,0.083254576
20.44014,18.42006,17.40715,16.98361,16.62208,0.118200675
19.1422,17.30055,16.536,16.19634,15.91997,0.06681505
19.31224,17.90017,17.20808,16.84437,16.52131,0.103419326
19.55941,17.8448,16.90552,16.47238,16.10297,0.10146286
20.04793,18.19926,17.35257,16.96002,16.67637,0.09537721
20.86665,18.70284,17.33674,16.81976,16.42197,0.19824022
20.4036,18.50618,17.51136,17.03651,16.66711,0.12658902
19.15519,17.12009,16.16598,15.65602,15.25713,0.09083608
20.02736,18.50095,17.67722,17.28274,17.05376,0.11198169
19.94112,18.10643,17.18004,16.74703,16.46885,0.09901227
19.251,17.39362,16.4968,16.08309,15.74254,0.0662538
20.65943,18.56356,17.67496,17.23217,16.91291,0.11304808
18.87539,17.61206,16.82112,16.46389,16.11167,0.11177741
19.15648,17.52416,16.76239,16.29538,15.95802,0.08407668
18.41373,17.33872,16.89202,16.65018,16.48739,0.04629559
19.11014,17.75518,17.20248,16.87832,16.67221,0.083381824
19.39148,17.91415,17.16386,16.72287,16.44076,0.093680665
19.96024,18.50495,17.767,17.37565,17.11533,0.09482318
20.66911,19.05221,17.78598,17.29535,16.91633,0.18904418
19.6037,18.39963,17.80093,17.42033,17.26454,0.096960105
20.82316,18.85134,17.87325,17.40358,17.05493,0.12606543
20.33879,18.61179,17.6979,17.33447,17.01498,0.10506507
19.66715,18.32982,17.67456,17.34287,17.09544,0.101273574
21.11852,18.80103,17.49636,16.97362,16.56569,0.19829084
20.27278,18.18514,17.15597,16.68661,16.32445,0.13034874
19.5034,17.55725,16.49054,16.0306,15.65853,0.10492144
20.39936,18.32901,17.34055,16.8475,16.43905,0.11658596
19.15641,17.13979,16.15279,15.6873,15.33286,0.090047576
18.56459,16.69299,15.84296,15.45099,15.1174,0.052737623
19.6048,18.05858,17.09249,16.63758,16.25369,0.12851216
18.60881,16.60069,15.81616,15.44067,15.15813,0.04932323
18.9684,17.0555,16.20424,15.78878,15.48662,0.07773218
18.40156,16.87134,16.2725,15.93227,15.66806,0.06467685
19.41465,18.2646,17.83567,17.56417,17.39418,0.07512657
19.09076,17.95145,17.3222,16.95715,16.73672,0.10184478
19.59418,17.86671,16.96364,16.67264,16.38913,0.0716475
20.49831,18.53304,17.57838,17.15837,16.82257,0.11550471
20.05126,18.31963,17.46706,17.05194,16.73955,0.10217094
19.24904,17.75165,17.0097,16.58635,16.2121,0.09499659
15.24771,14.06917,13.38116,13.05102,12.68898,0.009399767
19.39365,17.68622,16.93827,16.57543,16.33643,0.082196444
20.49568,18.60292,17.80377,17.32535,17.03697,0.09632184
20.94094,18.76946,17.68891,17.23476,16.84551,0.13755193
19.23115,17.79088,16.91891,16.49309,16.18653,0.11676751
17.36516,16.11831,15.70094,15.43907,15.6198,0.03249558
19.50894,18.30981,17.63865,17.22409,17.03331,0.13220644
19.91875,18.31912,17.52842,17.11189,16.81583,0.09239249
17.79385,15.90449,15.01518,14.58292,14.21571,0.053809877
20.24131,18.25654,17.17749,16.69802,16.35607,0.1406839
20.39331,18.45575,17.28908,16.81527,16.43393,0.16866092
20.15209,18.40689,17.48448,17.05099,16.75838,0.11467644
17.96541,16.29117,15.58563,15.20919,14.93488,0.045113835
19.75559,18.50962,17.76259,17.29689,17.0299,0.13118435
19.60098,17.72304,16.85099,16.42713,16.09454,0.094483875
20.84425,18.76531,17.77574,17.35137,16.96247,0.11951587
20.24334,18.15913,17.13254,16.64766,16.2717,0.12902519
19.7607,17.9558,16.98265,16.48747,16.08118,0.10765344
19.48172,18.41919,17.9565,17.64298,17.41608,0.08562624
19.65293,17.6669,16.5728,16.08317,15.71158,0.11540723
19.51125,17.55709,16.68564,16.19096,15.85504,0.08774082
20.5085,18.54366,17.55028,17.1492,16.8006,0.11931384
18.48057,17.06188,16.61162,16.5704,16.42017,0.042148665
19.3443,18.28389,17.93616,17.65889,17.56967,0.060741037
20.19264,18.28795,17.2721,16.77337,16.37944,0.119345464
19.72378,18.11139,17.17403,16.66272,16.33969,0.12138104
19.98785,18.19536,17.23808,16.80203,16.43592,0.1147379
20.13766,18.38731,17.4649,17.06525,16.66879,0.11366855
20.37335,18.60394,17.74968,17.38536,17.02363,0.09952185
18.01955,16.76184,16.15251,15.81793,15.55434,0.058028355
21.27879,19.21186,17.76933,17.22281,16.81513,0.22902861
19.5863,18.38328,17.56297,17.09924,16.80185,0.17127983
19.3955,18.10647,17.68745,17.46315,17.4224,0.054865394
18.85634,17.65054,17.22906,16.98482,16.83903,0.0548226
18.25173,17.01509,16.50161,16.17251,15.9512,0.0556214
20.08658,18.4979,17.45559,16.98489,16.65444,0.14687645
19.23198,18.24404,17.78789,17.51278,17.24273,0.07770066
21.08158,18.95678,17.73879,17.22195,16.86982,0.17490381
17.83551,16.21218,15.45077,15.00918,14.70853,0.052872386
19.9868,18.5494,17.69712,17.23766,16.95055,0.13886899
20.62738,18.73656,17.58054,17.1818,16.94546,0.16442007
19.96324,18.42476,17.76557,17.40579,17.22338,0.07282233
20.48786,18.36106,17.35447,16.93143,16.59826,0.11852024
19.3049,17.51064,16.7497,16.41036,16.147,0.0649845
18.9272,17.92387,17.49313,17.18102,17.03814,0.07260693
20.21911,18.30921,17.20468,16.67821,16.32506,0.15642048
20.21846,18.40184,17.38269,16.88613,16.45695,0.12022471
18.47988,17.64726,17.06869,16.75957,16.64159,0.054680277
19.36867,17.63623,16.70279,16.25744,15.87807,0.0919899
18.36641,17.14594,16.54074,16.21411,16.0097,0.05131119
19.80536,18.35789,17.38847,16.93666,16.66234,0.15361112
21.06173,18.89842,17.67823,17.16618,16.85475,0.18314041
20.89062,18.58743,17.28999,16.77964,16.41033,0.19136533
19.53024,17.64647,16.75799,16.37602,16.07041,0.085000694
20.00989,18.01839,16.97631,16.53109,16.16189,0.12374705
20.89287,18.94444,17.48983,16.95434,16.58034,0.22443998
17.63224,16.20959,15.59575,15.29993,15.05269,0.042186376
20.43827,18.65334,17.58894,17.15579,16.80621,0.13511752
18.21827,16.65798,15.97995,15.61832,15.3374,0.06960937
19.46129,17.67208,16.79717,16.35589,16.08258,0.08400594
20.91599,18.83841,17.64297,17.12735,16.77864,0.17431743
20.17232,18.67547,17.69817,17.2587,16.96711,0.14471927
19.6362,18.04268,17.18774,16.81073,16.52863,0.09150266
18.49405,17.21621,16.65372,16.32169,16.12426,0.061592154
20.36737,18.15136,16.98243,16.47831,16.08945,0.15783364
20.72253,18.61712,17.157,16.64457,16.32178,0.21967511
18.60693,17.29049,16.63086,16.25084,15.9721,0.07981763
20.77535,18.55905,17.54714,17.12444,16.76988,0.13192078
18.53009,17.14745,16.45253,16.05883,15.77399,0.08254184
18.14731,16.99931,16.54585,16.25068,16.0986,0.042013522
20.10335,18.01749,16.86164,16.35803,15.95173,0.14447606
20.48575,18.43785,17.40782,16.97032,16.65572,0.12563972
20.37695,18.64198,17.66348,17.19049,16.75368,0.12147522
18.29137,16.89498,16.14932,15.71915,15.43741,0.061932173
23.97537,18.79906,17.64237,17.11261,16.68044,0.16999817
20.41952,18.71091,17.78541,17.38657,17.08203,0.11788374
20.06181,18.05694,17.08794,16.66575,16.36666,0.0999659
19.39203,18.28543,17.59526,17.23518,16.97532,0.14437804
20.34379,18.51385,17.65264,17.22943,16.97041,0.0941889
19.48994,18.29665,17.65993,17.23307,17.00847,0.12978548
19.0536,17.86001,17.27495,16.94861,16.79982,0.08003581
18.56216,16.99545,16.13214,15.58868,15.23061,0.06663287
19.08697,17.51402,16.61797,16.2371,15.88925,0.10174172
19.50407,17.69216,16.7303,16.31332,15.99313,0.09654479
20.97013,18.80416,17.61678,17.14778,16.79584,0.16797994
20.46638,18.53638,17.32754,16.8253,16.40577,0.17372385
19.47514,18.4088,17.69456,17.33385,17.22366,0.1302622
19.70891,18.26722,17.48143,17.05162,16.70927,0.117673375
18.52417,16.85648,16.1108,15.75192,15.50765,0.057693444
18.72109,17.07326,16.2301,15.82663,15.5172,0.06906839
18.31017,17.12922,16.63024,16.40449,16.22224,0.045251995
20.58454,18.70701,17.52692,17.05778,16.73705,0.17277838
20.39099,18.69186,17.69491,17.22333,16.88521,0.14690289
18.51018,17.03671,16.34749,15.95541,15.6605,0.06817106
20.14513,18.11405,17.06146,16.61234,16.24536,0.12945208
19.86004,18.512,17.59014,17.1459,16.77986,0.13790177
20.33538,18.65692,17.55322,17.10537,16.74923,0.16215378
19.58199,17.82557,16.94952,16.56647,16.25547,0.08209749
19.77463,18.3473,17.6517,17.20041,16.94951,0.11962812
18.70697,16.9294,16.13498,15.73194,15.43784,0.054267067
19.9953,18.13226,17.16407,16.72438,16.41148,0.10591521
20.15417,18.06163,16.93685,16.50352,16.10638,0.14072129
17.92536,16.69046,16.24078,15.99822,15.93617,0.039321948
21.40326,19.22878,17.74092,17.18262,16.82155,0.23927155
19.86139,18.17779,17.36136,16.94305,16.64927,0.09411416
18.72766,16.62684,15.56935,15.13129,14.71807,0.08446294
17.66885,16.43096,15.94521,15.68652,15.47132,0.03452715
18.82627,17.21901,16.41539,15.94773,15.6399,0.07622517
20.68075,18.61136,17.13375,16.58935,16.23147,0.2174847
18.92135,17.99413,17.57343,17.28242,17.15071,0.089649394
19.59956,17.58524,16.63156,16.18923,15.85568,0.103373945
19.74788,17.82691,16.89978,16.45316,16.09373,0.10039357
20.55142,18.60485,17.49672,17.01685,16.651,0.1538867
18.84296,17.45691,16.81477,16.45897,16.22219,0.0801754
21.55262,18.90282,17.64178,17.16775,16.79881,0.19194624
21.37331,18.95878,17.70893,17.19299,16.84857,0.18351482
20.09558,18.40108,17.49508,17.0442,16.72079,0.118425004
20.47056,18.56245,17.5805,17.15299,16.80857,0.11979222
20.10052,18.64421,17.90211,17.50701,17.21661,0.11405547
18.41561,16.81601,16.02304,15.64235,15.3359,0.057977952
20.00019,18.28343,17.37294,17.00309,16.68443,0.10498448
20.70647,18.84733,17.72042,17.19737,16.80618,0.1480162
19.22869,17.15581,16.25562,15.813,15.45865,0.08177762
19.58134,18.04659,17.14818,16.68894,16.31588,0.10962267
19.66145,18.19732,17.39809,16.9742,16.6569,0.11781287
20.26334,18.12776,17.22252,16.79058,16.4406,0.09120774
19.85578,18.51449,17.76083,17.35084,17.10521,0.12569088
19.51602,17.88048,16.86149,16.44028,16.12639,0.1078751
21.49964,19.16672,17.6869,17.10978,16.73811,0.2510276
19.92675,18.22931,17.33108,16.9179,16.64377,0.10044
18.37758,17.48969,17.22798,17.04161,16.92369,0.055366937
19.18581,18.18788,17.74225,17.43383,17.32572,0.0799661
19.99757,18.13437,17.1821,16.77107,16.43487,0.096262544
18.11824,16.31466,15.421,14.97743,14.62085,0.04967327
19.16167,17.38292,16.49885,16.07934,15.75611,0.06663775
20.3121,18.42984,17.39011,16.86145,16.50373,0.122626975
20.12771,18.5395,17.48844,17.08731,16.75689,0.13654013
20.61643,18.75731,17.60021,17.1346,16.86669,0.17343262
20.10283,17.99777,16.92745,16.3705,15.94318,0.12756194
20.64726,18.28185,17.08785,16.51676,15.96599,0.17186198
18.9284,17.81206,17.53615,17.29948,17.20396,0.060882773
19.95861,18.07582,17.07825,16.53716,16.15369,0.12537959
19.37124,17.69033,16.87735,16.30956,16.00197,0.09030952
19.53671,18.29945,17.85007,17.55871,17.43642,0.06547739
20.79393,18.67614,17.53665,17.05593,16.64895,0.15729602
18.96608,17.52632,16.63187,16.19052,15.80881,0.10878788
20.37731,18.56071,17.70904,17.2745,16.9992,0.102362804
19.48103,17.64651,16.73832,16.31324,15.98583,0.08668276
19.68268,17.62713,16.61607,16.14506,15.79419,0.10716129
19.00614,17.6293,16.99576,16.6414,16.41504,0.08097251
20.20454,18.4091,17.55164,17.0461,16.70382,0.11324967
18.99198,18.00422,17.70171,17.45822,17.35681,0.06372767
19.27516,17.9628,17.36828,17.0145,16.68402,0.09074423
19.65908,18.24479,17.6178,17.26201,17.01241,0.09915393
19.39917,18.27256,17.52653,17.1294,16.87625,0.14132358
18.81113,17.68188,16.98106,16.59,16.33382,0.096797675
20.52705,18.42719,17.38682,16.92841,16.60254,0.12324012
19.70328,17.79502,16.88461,16.49189,16.21252,0.092049964
19.68824,17.88286,16.97307,16.56211,16.25535,0.08927152
19.73773,18.26706,17.38541,16.97505,16.61097,0.12598678
20.76719,18.78539,17.68451,17.23631,16.82141,0.1435076
21.02437,18.8779,17.75019,17.30665,16.90952,0.15209621
17.58714,16.06054,15.39778,15.05479,14.7915,0.043346185
18.15323,16.68491,16.03966,15.69308,15.4108,0.05914896
19.1338,17.94664,17.44597,17.09876,16.93331,0.06547234
19.55,18.24549,17.69629,17.4004,17.2215,0.07801721
20.274,18.52515,17.54349,17.09219,16.74017,0.12731436
19.77259,18.21844,17.15124,16.694,16.36231,0.14797823
18.44391,17.5778,17.11202,16.73654,16.60066,0.06638165
18.66857,17.52559,17.02562,16.85436,16.71255,0.057168353
18.98321,17.54883,16.53933,16.07803,15.76116,0.113835715
20.08461,18.05867,16.73561,16.21869,15.7831,0.1425903
20.33944,18.54183,17.60619,17.17922,16.81861,0.112760045
20.1888,18.31301,17.36765,16.94528,16.59443,0.10724748
